-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 12/31/2024 in LST
Location: latitude  -9.505   longitude -77.49 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3947.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W m-2) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
TS                    MERRA-2 Earth Skin Temperature (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,WS2M,ALLSKY_SFC_LW_DWN,T2M_MAX,CLRSKY_SFC_SW_DWN,CLOUD_AMT,QV2M,RH2M,T2M_MIN,T2MDEW,TS,T2M,ALLSKY_SFC_SW_DWN,PRECTOTCORR
2017,2,14,1.36,308.78,11.63,334.46,81.78,7.38,84.28,1.66,2.71,7.39,5.32,126.31,2.22
2017,2,15,1.42,308.49,13.96,344.96,75.27,7.03,73.51,1.11,2.1,9.67,7.04,180.39,6.37
2017,2,16,1.13,285.78,14.12,353.89,57.58,6.56,69.68,1.34,1.01,9.43,7.25,251.45,0.12
2017,2,17,2.02,312.62,11.43,348.63,83.55,7.63,84.34,3.36,3.31,7.91,5.9,150.39,4.0
2017,2,18,1.72,306.22,14.29,340.45,79.9,7.68,78.86,1.32,3.31,9.41,7.08,196.28,0.11
2017,2,19,1.66,300.22,13.37,338.92,67.82,8.16,82.39,2.33,4.21,9.21,7.3,192.07,8.6
2017,2,20,2.11,297.83,13.32,332.85,77.74,7.72,82.55,1.53,3.35,8.3,6.44,191.04,3.26
2017,2,21,1.69,310.59,12.74,326.53,91.55,7.94,84.08,3.61,3.84,8.57,6.6,150.42,0.44
2017,2,22,1.69,315.87,13.34,332.52,83.89,7.9,84.45,2.16,3.72,8.26,6.45,163.09,8.37
2017,2,23,1.4,297.91,10.96,327.4,90.95,7.39,84.7,1.22,2.75,6.88,5.3,155.82,4.34
2017,2,24,1.81,304.69,12.95,335.32,85.96,7.23,81.86,1.44,2.37,7.72,5.51,187.61,5.57
2017,2,25,1.94,303.31,13.26,341.67,87.37,7.31,82.14,1.65,2.56,7.86,5.66,174.99,9.22
2017,2,26,1.54,309.28,11.04,339.0,87.29,7.35,85.38,1.31,2.7,7.25,5.14,150.28,7.57
2017,2,27,2.04,304.22,12.93,340.53,78.36,8.09,85.89,3.11,4.08,8.87,6.55,174.66,9.23
2017,2,28,1.86,300.03,13.54,342.72,64.88,7.46,82.86,1.42,2.83,8.18,5.8,174.36,5.97
2017,3,1,2.3,297.94,13.58,343.2,62.87,7.85,80.29,2.27,3.51,8.63,6.99,214.65,4.48
2017,3,2,1.73,298.18,12.85,339.24,63.56,8.13,81.15,3.64,4.11,9.22,7.49,215.04,1.98
2017,3,3,1.73,318.02,13.09,333.2,80.99,7.88,82.48,1.81,3.61,8.48,6.6,167.51,3.37
2017,3,4,1.32,303.54,13.73,337.03,70.28,8.53,82.32,3.95,4.81,9.15,7.91,193.51,7.79
2017,3,5,1.6,312.92,14.79,322.57,69.26,8.64,82.39,2.59,5.02,10.3,8.25,179.83,0.41
2017,3,6,1.25,310.05,12.83,322.75,78.78,8.67,85.43,4.85,5.08,8.88,7.54,183.5,0.01
2017,3,7,1.46,307.24,12.74,325.4,83.2,8.03,82.61,2.44,3.94,8.2,6.91,196.7,0.04
2017,3,8,1.76,302.32,11.88,309.66,91.93,8.36,83.83,3.25,4.51,8.52,7.23,151.89,6.57
2017,3,9,1.6,317.49,13.12,328.01,86.29,8.32,84.85,3.98,4.47,8.5,7.02,161.51,8.5
2017,3,10,1.52,315.46,12.86,332.99,92.06,8.26,84.17,3.54,4.38,8.28,7.05,151.83,11.49
2017,3,11,1.34,307.62,11.97,310.91,89.68,8.08,82.31,3.21,4.09,7.97,7.1,153.81,3.76
2017,3,12,1.08,308.34,14.1,331.61,65.59,8.01,79.71,1.96,3.86,9.48,7.47,193.16,11.4
2017,3,13,1.18,303.74,14.78,330.81,58.04,7.93,82.01,0.18,3.72,9.3,7.03,199.01,14.19
2017,3,14,0.88,315.02,13.19,320.44,94.65,7.99,82.28,2.65,3.88,8.94,7.03,142.02,7.03
2017,3,15,2.29,305.52,12.14,333.49,80.95,8.37,89.14,3.33,4.58,7.91,6.38,140.36,10.58
2017,3,16,1.95,310.12,11.74,336.9,91.77,8.21,87.13,3.37,4.29,8.08,6.49,136.7,6.84
2017,3,17,1.49,295.23,13.0,335.17,81.58,7.84,83.84,1.91,3.57,8.27,6.42,157.66,2.88
2017,3,18,1.59,307.34,13.3,326.21,79.87,7.1,80.59,1.23,2.05,7.35,5.43,156.37,3.04
2017,3,19,1.59,321.39,13.9,324.69,59.24,7.79,81.18,0.53,3.34,8.63,6.64,184.53,0.28
2017,3,20,1.41,309.71,15.24,332.8,67.82,8.25,80.43,1.62,4.35,10.24,8.04,204.54,0.02
2017,3,21,1.21,302.45,13.46,327.52,60.03,8.15,80.99,2.49,4.18,9.38,7.75,229.07,26.46
2017,3,22,1.15,299.93,14.8,327.94,64.47,7.98,80.23,2.15,3.87,9.75,7.55,203.83,1.14
2017,3,23,1.4,305.18,14.73,330.89,76.15,7.63,81.93,1.77,3.22,8.74,6.52,188.46,1.27
2017,3,24,1.78,301.05,12.79,323.73,78.83,7.71,81.82,1.51,3.32,8.47,6.47,183.15,3.21
2017,3,25,1.91,309.79,13.66,322.34,77.63,7.59,82.17,1.52,3.08,7.93,6.16,159.32,2.96
2017,3,26,1.55,319.89,13.28,320.05,87.47,7.5,82.45,1.34,2.9,7.63,5.94,169.08,12.64
2017,3,27,1.45,306.19,10.79,315.42,90.08,7.57,85.89,1.02,3.08,6.09,5.37,165.65,1.39
2017,3,28,1.43,308.99,12.4,319.22,92.7,8.16,84.21,2.39,4.16,7.93,6.85,191.93,1.97
2017,3,29,1.43,301.11,14.1,318.67,74.06,8.17,82.83,2.32,4.14,8.5,7.11,193.47,0.25
2017,3,30,1.32,311.35,12.49,319.74,92.93,7.75,82.46,2.43,3.43,7.68,6.39,146.17,12.29
2017,3,31,1.38,311.65,13.04,315.81,91.04,8.12,83.55,1.55,4.07,8.16,6.89,152.7,3.59
2017,4,1,1.19,303.91,14.81,304.24,71.97,8.51,79.35,4.15,4.84,10.01,8.62,175.88,0.0
2017,4,2,1.27,312.87,14.98,301.46,65.69,8.5,80.78,2.34,4.79,9.77,8.29,169.54,0.0
2017,4,3,1.3,313.35,14.83,319.53,85.55,8.68,80.77,5.29,5.12,10.18,8.55,170.26,0.42
2017,4,4,1.16,303.49,14.23,315.31,61.9,8.35,77.78,5.18,4.53,9.85,8.46,201.03,0.08
2017,4,5,1.64,292.62,14.69,307.77,62.57,8.5,80.05,3.85,4.8,9.46,8.35,215.12,0.0
2017,4,6,1.23,302.46,15.06,307.0,57.92,8.41,78.52,3.17,4.68,9.67,8.65,201.1,3.49
2017,4,7,1.4,303.84,14.88,302.91,64.35,7.94,77.19,2.21,3.79,9.34,7.96,198.69,3.58
2017,4,8,1.67,307.44,14.76,306.6,72.05,7.8,78.6,1.76,3.47,9.33,7.32,187.62,1.14
2017,4,9,1.65,315.91,13.61,301.54,81.05,8.07,81.5,2.32,4.0,8.63,7.23,160.49,6.4
2017,4,10,1.42,314.75,15.02,291.72,83.35,8.49,81.62,3.02,4.75,9.67,8.09,186.28,0.9
2017,4,11,1.86,317.16,14.1,295.59,84.16,7.79,78.75,1.92,3.41,8.82,7.15,169.84,5.99
2017,4,12,1.05,307.78,15.05,296.36,68.76,8.02,75.47,3.12,3.96,10.34,8.51,165.94,2.05
2017,4,13,1.36,291.59,15.5,309.37,39.41,7.62,73.92,2.0,3.23,10.11,8.23,219.01,0.06
2017,4,14,1.14,265.68,16.75,314.69,27.82,7.46,71.59,1.61,2.92,10.45,8.63,281.07,4.96
2017,4,15,1.41,272.27,15.98,311.85,37.49,7.28,72.38,0.56,2.56,9.5,8.0,281.44,1.23
2017,4,16,1.24,274.48,15.95,308.57,33.0,6.77,68.63,0.93,1.55,9.87,7.97,253.79,0.04
2017,4,17,1.26,292.61,16.68,304.92,44.93,8.14,75.23,1.28,4.08,10.62,8.86,243.19,0.0
2017,4,18,1.51,317.79,15.14,299.07,72.33,7.94,78.8,2.41,3.77,9.7,7.68,192.1,0.4
2017,4,19,1.53,318.21,13.1,292.98,87.84,7.91,81.98,1.75,3.69,8.54,6.81,155.32,3.59
2017,4,20,0.93,305.25,12.79,292.91,78.04,7.72,80.82,2.68,3.39,7.78,6.68,198.0,0.12
2017,4,21,0.84,287.03,13.78,296.5,61.26,7.9,76.34,4.25,3.74,9.22,8.23,181.81,6.82
2017,4,22,1.39,293.36,15.76,297.29,55.33,7.66,74.23,3.19,3.34,10.0,8.32,237.9,0.48
2017,4,23,1.43,300.69,14.74,297.87,74.45,7.53,76.75,2.07,3.08,9.34,7.42,176.98,0.1
2017,4,24,1.51,279.46,15.44,299.34,40.9,6.91,68.51,2.1,1.83,8.67,7.99,225.2,0.05
2017,4,25,1.49,285.79,15.86,295.48,44.97,6.2,63.5,0.57,0.11,8.25,7.93,240.54,0.02
2017,4,26,1.78,319.86,13.84,291.79,65.04,8.27,81.61,3.86,4.39,8.0,7.6,187.53,0.01
2017,4,27,1.65,310.28,14.9,280.84,57.51,7.66,76.46,2.55,3.25,9.19,7.47,170.11,0.0
2017,4,28,2.1,299.04,15.33,281.0,57.04,7.49,77.32,1.69,2.94,8.92,7.07,218.67,2.48
2017,4,29,1.26,314.41,14.89,276.67,73.83,7.36,73.69,1.83,2.76,9.69,7.73,164.49,0.75
2017,4,30,1.41,298.54,15.44,285.48,60.07,7.9,74.1,2.82,3.77,10.7,8.66,185.84,0.01
2017,5,1,1.1,277.03,16.07,295.08,36.29,7.79,73.53,1.33,3.53,10.45,8.72,220.31,0.0
2017,5,2,0.98,282.29,16.46,294.51,41.69,7.41,72.09,0.99,2.77,10.16,8.44,225.65,0.0
2017,5,3,1.55,282.79,15.99,292.53,44.56,6.87,71.9,0.15,1.76,9.31,7.52,236.62,0.0
2017,5,4,1.21,286.95,14.9,285.25,50.92,7.76,77.37,1.5,3.49,9.34,7.75,225.12,0.0
2017,5,5,1.19,289.11,15.17,283.82,49.39,7.52,74.85,0.9,2.99,9.31,7.86,208.16,0.0
2017,5,6,1.08,309.33,15.33,277.22,65.91,8.2,75.84,3.13,4.3,9.82,8.76,182.67,3.19
2017,5,7,1.27,299.62,15.48,277.38,69.55,8.27,77.71,3.16,4.42,9.63,8.56,180.56,0.25
2017,5,8,1.55,298.78,15.14,279.74,56.63,8.25,78.73,2.77,4.36,9.72,8.29,202.95,0.0
2017,5,9,1.36,306.64,15.38,278.15,77.16,8.19,77.49,3.7,4.26,9.59,8.42,188.1,2.77
2017,5,10,1.01,312.45,14.47,267.79,82.68,8.06,79.85,4.02,4.09,8.97,7.79,148.41,1.37
2017,5,11,1.15,297.0,14.69,273.36,65.17,7.68,77.02,2.16,3.33,8.68,7.59,157.68,3.02
2017,5,12,1.16,289.56,15.91,276.26,51.21,8.3,76.87,3.43,4.48,10.22,8.92,217.22,7.31
2017,5,13,0.9,303.37,15.94,274.69,56.86,8.45,74.61,5.37,4.76,10.8,9.61,204.28,1.19
2017,5,14,1.21,292.17,15.63,272.27,61.02,8.42,76.49,4.69,4.7,10.08,9.08,178.48,0.03
2017,5,15,1.38,318.04,14.11,269.09,88.24,8.35,80.8,3.87,4.59,9.0,8.01,145.33,3.35
2017,5,16,1.36,306.82,14.69,271.84,81.04,8.0,79.64,3.43,3.96,9.07,7.6,195.19,4.6
2017,5,17,1.75,294.79,14.89,268.13,57.85,7.11,72.92,1.93,2.27,8.12,7.2,200.91,7.2
2017,5,18,1.41,280.87,15.59,273.91,39.82,6.77,70.04,1.15,1.5,7.71,7.12,226.75,0.49
2017,5,19,1.56,295.52,14.62,272.67,62.21,7.05,73.08,1.63,2.06,7.37,6.98,209.63,4.07
2017,5,20,1.12,313.5,14.29,269.62,68.27,6.53,68.83,1.14,0.96,7.47,6.8,174.76,10.64
2017,5,21,1.57,310.87,13.84,271.89,65.68,7.44,78.11,1.53,2.86,7.43,6.75,158.11,6.63
2017,5,22,1.43,304.71,13.59,263.14,83.19,7.56,79.35,0.14,3.07,7.69,6.77,190.29,1.52
2017,5,23,1.53,291.46,14.99,263.27,50.56,8.1,77.35,3.78,4.16,9.35,8.25,187.0,0.12
2017,5,24,1.51,280.38,15.02,259.0,21.84,7.66,76.63,1.65,3.33,8.88,7.72,206.25,0.64
2017,5,25,1.72,278.77,15.31,265.02,28.28,7.56,76.82,1.3,3.17,8.53,7.62,215.53,0.2
2017,5,26,1.32,289.65,15.34,262.23,47.24,7.54,76.99,-0.25,3.11,8.6,7.43,206.38,0.01
2017,5,27,1.55,289.67,14.21,262.56,52.77,7.97,79.53,2.86,3.94,8.56,7.7,157.93,25.05
2017,5,28,1.6,280.29,14.5,266.13,48.04,7.39,76.75,2.28,2.85,8.49,7.22,190.14,1.07
2017,5,29,1.41,292.27,13.64,260.9,47.05,7.26,77.07,1.44,2.54,8.05,6.67,184.61,0.01
2017,5,30,1.33,290.73,14.21,261.63,52.38,6.8,74.71,-1.0,1.6,8.05,6.44,141.89,0.0
2017,5,31,1.4,289.05,14.98,255.46,43.06,7.07,74.37,-0.79,2.08,8.58,7.04,187.35,0.19
2017,6,1,1.74,282.61,14.39,257.58,39.99,7.44,75.4,1.81,2.94,8.98,7.58,205.34,0.09
2017,6,2,1.6,286.77,15.35,264.25,40.17,7.83,75.41,2.65,3.65,9.4,8.36,192.07,0.56
2017,6,3,1.62,299.68,14.92,262.24,58.58,7.83,77.73,3.22,3.66,8.78,7.83,169.76,0.17
2017,6,4,1.83,276.03,14.87,254.32,21.86,7.48,77.11,1.11,3.03,8.54,7.37,199.32,0.0
2017,6,5,2.4,275.31,14.09,264.43,24.83,7.04,77.81,0.04,2.16,7.51,6.41,208.0,0.0
2017,6,6,1.82,261.39,14.91,267.1,20.36,7.13,76.57,0.08,2.34,7.74,6.72,222.87,0.0
2017,6,7,1.66,269.73,16.06,261.14,32.13,7.11,74.02,-1.01,2.11,8.25,7.36,233.46,0.0
2017,6,8,1.47,259.45,15.15,258.98,20.54,7.79,76.36,3.27,3.59,8.47,8.07,242.88,0.59
2017,6,9,1.14,285.92,15.24,253.11,57.57,7.35,72.51,1.92,2.63,9.17,7.93,200.97,7.6
2017,6,10,1.45,289.95,12.4,246.47,58.07,7.66,81.29,2.24,3.37,7.75,6.62,192.14,0.48
2017,6,11,1.13,287.95,15.49,253.66,53.12,6.55,63.79,2.63,1.05,8.52,8.42,176.27,0.6
2017,6,12,1.18,270.37,14.95,246.25,34.56,6.86,64.13,3.44,1.73,8.34,8.73,197.9,0.11
2017,6,13,1.15,272.15,14.72,251.77,30.69,7.38,74.14,2.95,2.82,8.08,7.72,207.76,1.07
2017,6,14,1.7,259.02,14.38,259.66,18.03,6.47,73.55,0.47,0.99,7.71,6.35,223.15,0.12
2017,6,15,1.3,245.01,14.85,267.73,22.73,5.9,69.96,-1.8,-0.31,7.36,5.84,235.67,0.74
2017,6,16,1.34,249.38,15.92,260.61,13.7,5.85,67.27,-1.54,-0.57,7.6,6.63,237.24,0.02
2017,6,17,1.24,245.39,16.27,262.37,11.25,6.04,67.32,-1.37,-0.14,7.95,7.18,252.42,2.56
2017,6,18,1.4,241.38,15.92,263.23,9.08,5.92,64.72,-0.26,-0.4,7.4,7.07,254.08,0.67
2017,6,19,1.49,250.37,15.46,258.35,10.03,5.36,65.64,-1.79,-1.76,7.01,6.03,248.89,0.02
2017,6,20,1.24,291.11,14.0,254.86,55.98,6.11,72.03,-2.5,0.05,6.65,5.58,192.42,0.0
2017,6,21,0.95,307.42,14.21,253.09,71.47,7.04,73.51,1.42,2.16,8.51,7.17,153.07,0.05
2017,6,22,1.02,269.53,15.02,260.17,39.65,6.3,68.56,0.01,0.54,8.47,7.21,214.91,0.0
2017,6,23,1.24,248.03,15.88,263.69,11.77,5.66,61.06,-1.76,-1.07,7.62,7.29,253.02,0.0
2017,6,24,1.29,255.17,14.67,264.94,24.56,6.52,69.38,-0.24,1.05,7.6,7.12,211.35,0.0
2017,6,25,1.26,251.1,14.66,266.9,18.02,5.77,66.83,-2.42,-0.64,7.2,6.24,250.91,0.0
2017,6,26,1.02,246.04,14.5,263.81,16.13,5.33,59.94,-0.31,-1.97,7.43,6.82,246.66,0.0
2017,6,27,1.31,268.32,14.01,256.85,26.28,6.8,72.27,1.01,1.68,7.72,7.05,211.88,0.0
2017,6,28,1.55,272.38,15.4,256.48,31.97,6.39,71.03,-2.23,0.64,7.7,6.64,214.19,0.0
2017,6,29,1.32,306.26,14.56,255.82,61.49,7.29,74.93,1.0,2.6,9.03,7.49,146.24,0.81
2017,6,30,1.41,289.63,13.75,253.14,43.91,7.37,77.32,2.32,2.83,8.1,7.15,158.4,0.11
2017,7,1,1.62,271.34,14.73,247.34,25.76,7.02,76.52,0.07,2.12,8.01,6.64,176.32,5.11
2017,7,2,1.67,272.6,14.2,250.59,34.12,6.54,72.88,0.46,1.14,7.8,6.31,192.25,1.27
2017,7,3,1.36,249.28,14.63,264.58,19.28,5.94,69.05,-1.84,-0.22,7.56,6.04,236.27,0.02
2017,7,4,1.58,250.09,14.85,264.59,18.27,5.89,65.69,-0.55,-0.41,8.07,6.71,241.63,0.0
2017,7,5,1.48,256.16,13.97,254.22,20.14,6.72,74.76,-0.78,1.49,7.67,6.4,225.26,0.0
2017,7,6,1.61,268.76,14.15,257.02,29.36,6.55,73.6,-1.0,1.14,7.73,6.37,223.2,0.0
2017,7,7,1.59,275.99,14.27,259.98,30.87,6.88,74.41,0.32,1.84,8.38,6.71,179.37,0.01
2017,7,8,1.78,267.45,15.0,266.95,24.9,6.25,70.74,-0.66,0.51,8.47,6.42,226.81,0.32
2017,7,9,2.27,262.18,13.91,266.62,19.76,6.12,73.62,-0.68,0.25,7.02,5.5,222.11,0.05
2017,7,10,2.22,242.63,14.06,271.06,12.18,6.17,74.76,-1.47,0.34,6.71,5.2,250.2,2.11
2017,7,11,2.09,256.38,13.72,274.21,23.24,6.13,74.73,-1.37,0.24,6.63,5.25,234.13,1.15
2017,7,12,1.6,252.06,15.17,272.59,21.12,6.27,71.62,-1.27,0.54,7.72,6.19,241.46,0.0
2017,7,13,1.3,243.32,15.55,268.62,8.42,5.73,66.52,-1.78,-0.72,8.05,6.43,257.93,0.0
2017,7,14,0.99,231.41,15.8,274.11,7.21,4.89,56.34,-1.46,-2.99,7.74,6.69,266.57,0.0
2017,7,15,1.24,233.25,15.91,276.54,9.28,5.72,58.74,1.74,-0.72,7.76,7.82,265.03,0.0
2017,7,16,1.37,233.91,16.23,272.59,8.73,5.65,64.12,-0.87,-1.02,8.02,7.09,265.33,0.0
2017,7,17,2.51,246.73,14.09,273.04,16.02,5.2,66.26,-1.96,-1.98,6.47,4.94,240.53,0.0
2017,7,18,2.06,274.82,14.82,260.7,34.19,5.58,64.61,-2.29,-1.24,7.56,5.79,204.19,0.0
2017,7,19,1.12,244.75,16.5,271.67,11.43,5.87,64.57,0.79,-0.5,9.18,7.64,261.45,0.0
2017,7,20,1.28,231.63,15.73,282.13,7.27,4.79,59.65,-2.99,-3.34,7.63,5.96,273.61,0.0
2017,7,21,2.31,230.07,15.77,284.52,8.62,4.06,53.27,-3.66,-5.48,5.94,4.85,276.18,0.0
2017,7,22,2.76,236.86,13.43,283.09,10.52,4.46,63.07,-4.69,-4.14,4.96,3.5,275.27,0.0
2017,7,23,1.86,237.99,15.36,285.84,8.3,4.78,63.67,-3.19,-3.17,6.58,5.05,278.85,0.0
2017,7,24,3.07,240.37,14.0,283.54,11.5,4.99,63.82,-2.94,-2.64,5.97,4.65,265.62,0.0
2017,7,25,3.12,259.86,13.52,276.58,21.77,5.94,72.69,-2.01,-0.19,6.53,5.12,248.04,0.0
2017,7,26,2.75,265.25,14.51,280.58,22.79,6.1,71.02,-0.43,0.18,7.78,5.95,238.88,0.0
2017,7,27,3.27,233.93,14.13,286.82,7.52,5.0,66.78,-1.91,-2.57,6.42,4.8,278.04,0.0
2017,7,28,2.13,230.67,15.02,288.8,9.48,5.1,65.11,-3.02,-2.36,7.25,5.34,278.95,0.0
2017,7,29,1.9,237.83,15.13,282.85,9.45,4.72,61.74,-3.25,-3.42,7.29,5.24,266.44,0.0
2017,7,30,1.66,246.44,15.1,273.08,12.06,4.66,58.97,-3.91,-3.72,6.91,5.17,251.29,0.0
2017,7,31,1.18,258.28,15.69,270.94,16.58,5.52,64.34,-2.49,-1.3,8.12,6.25,238.28,0.0
2017,8,1,1.2,248.26,15.59,271.02,10.99,5.21,61.27,-2.85,-2.17,7.95,6.4,256.96,0.0
2017,8,2,1.13,237.97,16.51,285.72,9.1,5.06,59.61,-1.06,-2.58,8.53,6.95,276.26,0.0
2017,8,3,2.87,250.08,14.44,286.68,15.41,4.53,62.54,-2.7,-3.84,6.13,4.68,278.46,0.0
2017,8,4,1.39,250.25,16.72,281.19,15.85,4.78,57.48,-3.06,-3.31,8.1,6.25,274.44,0.0
2017,8,5,1.65,257.24,15.81,276.97,35.21,4.79,56.65,-2.54,-3.47,7.76,6.02,227.57,5.14
2017,8,6,1.89,231.4,15.95,290.91,7.38,4.86,63.43,-2.87,-3.05,7.32,5.62,284.89,0.25
2017,8,7,1.83,238.85,15.65,289.92,9.07,4.31,55.78,-2.9,-4.71,6.82,5.46,281.95,0.0
2017,8,8,1.56,254.49,15.94,283.98,18.96,5.22,59.87,-2.79,-2.21,7.91,6.34,272.27,0.0
2017,8,9,1.45,268.77,14.35,278.82,23.47,6.3,68.99,-0.35,0.58,8.59,6.87,249.32,0.0
2017,8,10,1.54,287.12,13.75,278.99,44.12,6.43,69.51,1.48,0.86,8.27,6.74,230.89,0.0
2017,8,11,1.66,266.05,14.85,288.13,38.77,4.87,55.18,-0.68,-3.07,7.02,6.78,251.25,0.0
2017,8,12,1.44,264.5,16.53,293.9,34.08,3.56,34.31,1.38,-7.91,7.33,8.39,267.36,0.0
2017,8,13,1.64,282.87,14.68,289.7,34.76,6.67,71.23,1.1,1.27,8.42,7.18,248.81,3.58
2017,8,14,1.53,273.97,14.02,291.74,23.91,6.82,72.7,2.4,1.59,9.02,7.07,257.79,0.27
2017,8,15,1.48,266.26,15.71,295.96,21.21,6.59,67.42,0.61,1.11,9.7,8.06,272.78,0.0
2017,8,16,1.56,269.25,16.25,295.43,20.89,6.62,63.48,2.47,1.1,10.07,8.85,279.87,0.49
2017,8,17,1.5,280.84,16.31,291.74,24.55,6.05,62.78,1.49,-0.11,9.57,7.93,260.79,0.77
2017,8,18,1.73,296.42,14.03,295.06,48.32,5.52,59.18,1.52,-1.36,8.23,6.85,199.49,2.0
2017,8,19,2.17,271.37,17.11,292.32,31.05,5.14,53.28,0.15,-2.31,8.97,8.06,270.49,0.27
2017,8,20,1.66,282.16,17.11,291.33,40.28,4.32,46.42,-0.2,-5.37,8.55,7.3,260.04,0.11
2017,8,21,2.07,318.96,14.25,285.46,73.85,6.88,71.53,1.94,1.85,9.67,7.31,186.72,1.16
2017,8,22,1.26,300.88,14.23,281.96,60.17,6.53,68.26,1.36,1.15,9.96,7.31,191.35,0.45
2017,8,23,1.15,266.22,16.81,298.47,20.03,5.44,57.24,0.22,-1.69,10.11,8.08,279.32,0.01
2017,8,24,1.46,280.21,14.61,303.65,28.1,6.62,69.98,0.72,1.25,9.22,7.22,255.64,0.51
2017,8,25,1.68,266.95,15.97,307.25,24.47,6.42,67.46,0.64,0.77,9.5,7.69,280.15,0.05
2017,8,26,1.63,293.71,14.44,301.61,44.07,6.9,69.96,2.74,1.85,10.16,7.65,239.94,0.0
2017,8,27,1.38,278.45,15.88,296.9,29.16,6.88,67.68,2.47,1.75,11.41,8.45,254.52,0.0
2017,8,28,1.24,317.69,14.54,289.22,81.52,7.23,71.5,3.54,2.54,10.81,8.04,154.05,1.27
2017,8,29,1.48,295.62,14.88,300.68,49.13,6.46,68.46,1.05,0.99,10.07,7.2,232.22,0.28
2017,8,30,1.84,280.06,16.23,307.91,35.36,5.19,57.45,-0.1,-2.05,9.7,7.15,276.84,0.0
2017,8,31,2.13,282.73,15.93,296.83,30.25,6.02,65.76,0.11,0.0,10.05,7.19,224.95,0.0
2017,9,1,2.4,270.69,16.15,292.62,23.31,5.57,62.06,-0.58,-1.06,9.81,6.87,264.94,0.0
2017,9,2,3.08,307.03,14.57,288.09,51.28,6.04,67.55,-0.42,0.06,8.85,6.45,155.51,0.73
2017,9,3,2.84,278.67,15.67,293.68,29.2,5.82,64.05,0.15,-0.46,9.57,7.0,230.07,0.03
2017,9,4,1.68,283.09,16.86,289.21,30.72,5.87,62.62,-0.38,-0.43,10.76,7.65,225.36,0.0
2017,9,5,2.64,286.11,16.02,297.23,37.22,5.88,63.06,0.25,-0.34,10.28,7.35,222.15,0.0
2017,9,6,1.68,294.82,16.25,296.81,36.85,6.27,66.65,-1.4,0.47,10.4,7.35,228.35,0.0
2017,9,7,1.75,295.03,14.8,288.76,34.18,7.07,70.92,3.47,2.23,10.27,7.82,223.85,0.0
2017,9,8,1.73,289.01,15.88,284.35,31.69,6.72,67.42,3.06,1.46,10.3,8.07,233.63,1.19
2017,9,9,1.7,286.39,16.41,291.58,30.42,5.34,50.49,2.8,-1.78,10.08,8.87,233.48,1.78
2017,9,10,1.67,289.11,15.84,303.01,37.7,6.66,64.58,2.05,1.31,10.31,8.39,242.32,0.32
2017,9,11,2.02,306.96,14.72,307.68,55.11,7.07,70.48,2.24,2.22,10.29,7.83,195.49,1.52
2017,9,12,1.52,313.61,15.42,299.01,83.57,7.57,73.1,2.71,3.2,10.68,8.37,153.82,1.76
2017,9,13,1.49,331.89,16.54,305.89,88.07,7.31,67.53,4.6,2.7,12.15,9.19,172.03,0.07
2017,9,14,1.66,321.53,16.99,304.99,71.44,7.24,68.27,3.37,2.55,12.17,8.87,192.81,0.0
2017,9,15,1.88,320.54,16.78,289.23,64.86,7.61,67.15,4.97,3.25,12.88,9.78,148.96,1.77
2017,9,16,1.73,317.43,16.88,274.42,72.21,7.7,70.3,3.49,3.44,12.23,9.3,164.77,3.47
2017,9,17,1.67,328.82,15.92,251.43,93.63,7.45,71.25,4.3,2.99,11.59,8.45,122.83,0.75
2017,9,18,1.76,295.91,16.94,270.93,43.24,6.41,62.94,0.93,0.86,12.27,8.58,211.33,0.0
2017,9,19,1.5,260.66,17.15,285.52,15.97,6.27,62.08,1.16,0.54,12.34,8.76,253.9,0.0
2017,9,20,2.18,261.62,18.11,288.65,10.78,6.23,60.05,1.19,0.42,12.52,9.2,263.56,0.0
2017,9,21,1.76,277.61,18.86,282.73,27.86,6.06,56.62,1.01,0.01,12.61,9.63,247.48,0.0
2017,9,22,1.76,298.36,18.42,270.36,43.25,6.77,61.78,1.71,1.54,12.83,9.71,217.77,0.0
2017,9,23,1.53,318.65,17.13,241.88,70.26,7.62,68.51,4.22,3.28,13.01,9.5,156.87,0.0
